topic,seed,policy,metric,reviewed,requested_depth,censor_lower_bound,censor_reason
C15,47,random,effort_at_75,5000,,5000.0,target_not_reached
C15,47,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C15,47,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C15,47,random,depth_per_positive_at_75,5000,,1.1964584828906437,target_not_reached
C15,47,random,effort_at_80,5000,,5000.0,target_not_reached
C15,47,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C15,47,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C15,47,random,depth_per_positive_at_80,5000,,1.1964584828906437,target_not_reached
C15,47,random,effort_at_90,5000,,5000.0,target_not_reached
C15,47,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C15,47,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C15,47,random,depth_per_positive_at_90,5000,,1.1964584828906437,target_not_reached
C15,47,seed_similarity,recall_at_2R,5000,8358.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_1R_plus_1000,5000,5179.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_2R_plus_0,5000,8358.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_2R_plus_100,5000,8458.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_2R_plus_1000,5000,9358.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_4R_plus_0,5000,16716.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_4R_plus_100,5000,16816.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,recall_at_4R_plus_1000,5000,17716.0,,requested_depth_exceeds_logged_budget
C15,47,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C15,47,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C15,47,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C15,47,seed_similarity,depth_per_positive_at_75,5000,,1.1964584828906437,target_not_reached
C15,47,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C15,47,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C15,47,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C15,47,seed_similarity,depth_per_positive_at_80,5000,,1.1964584828906437,target_not_reached
C15,47,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C15,47,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C15,47,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C15,47,seed_similarity,depth_per_positive_at_90,5000,,1.1964584828906437,target_not_reached
C15,47,uncertainty,recall_at_2R,5000,8358.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_1R_plus_1000,5000,5179.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_2R_plus_0,5000,8358.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_2R_plus_100,5000,8458.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_2R_plus_1000,5000,9358.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_4R_plus_0,5000,16716.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_4R_plus_100,5000,16816.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,recall_at_4R_plus_1000,5000,17716.0,,requested_depth_exceeds_logged_budget
C15,47,uncertainty,effort_at_75,5000,,5000.0,target_not_reached
C15,47,uncertainty,batch_effort_at_75,5000,,5000.0,target_not_reached
C15,47,uncertainty,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C15,47,uncertainty,depth_per_positive_at_75,5000,,1.1964584828906437,target_not_reached
C15,47,uncertainty,effort_at_80,5000,,5000.0,target_not_reached
C15,47,uncertainty,batch_effort_at_80,5000,,5000.0,target_not_reached
C15,47,uncertainty,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C15,47,uncertainty,depth_per_positive_at_80,5000,,1.1964584828906437,target_not_reached
C15,47,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
C15,47,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
C15,47,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C15,47,uncertainty,depth_per_positive_at_90,5000,,1.1964584828906437,target_not_reached
C16,11,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
C16,11,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,11,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,11,frozen_svm,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,11,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C16,11,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,11,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,11,frozen_svm,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,11,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C16,11,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,11,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,11,frozen_svm,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,11,random,effort_at_75,5000,,5000.0,target_not_reached
C16,11,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,11,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,11,random,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,11,random,effort_at_80,5000,,5000.0,target_not_reached
C16,11,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,11,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,11,random,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,11,random,effort_at_90,5000,,5000.0,target_not_reached
C16,11,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,11,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,11,random,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,11,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C16,11,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,11,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,11,seed_similarity,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,11,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C16,11,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,11,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,11,seed_similarity,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,11,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C16,11,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,11,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,11,seed_similarity,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,29,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
C16,29,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,29,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,29,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C16,29,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,29,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,29,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C16,29,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,29,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,29,frozen_svm,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,29,random,effort_at_75,5000,,5000.0,target_not_reached
C16,29,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,29,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,29,random,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,29,random,effort_at_80,5000,,5000.0,target_not_reached
C16,29,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,29,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,29,random,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,29,random,effort_at_90,5000,,5000.0,target_not_reached
C16,29,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,29,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,29,random,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,29,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C16,29,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,29,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,29,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C16,29,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,29,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,29,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C16,29,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,29,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,29,seed_similarity,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,47,explore_10,effort_at_90,5000,,5000.0,target_not_reached
C16,47,explore_10,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,47,explore_10,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,47,explore_10,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,47,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C16,47,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,47,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,47,frozen_svm,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,47,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C16,47,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,47,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,47,frozen_svm,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,47,random,effort_at_75,5000,,5000.0,target_not_reached
C16,47,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C16,47,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C16,47,random,depth_per_positive_at_75,5000,,102.04081632653062,target_not_reached
C16,47,random,effort_at_80,5000,,5000.0,target_not_reached
C16,47,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C16,47,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C16,47,random,depth_per_positive_at_80,5000,,102.04081632653062,target_not_reached
C16,47,random,effort_at_90,5000,,5000.0,target_not_reached
C16,47,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,47,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,47,random,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C16,47,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C16,47,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C16,47,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C16,47,seed_similarity,depth_per_positive_at_90,5000,,102.04081632653062,target_not_reached
C18,11,auto_tar,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,auto_tar,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,auto_tar,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
C18,11,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,11,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,11,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C18,11,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,11,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,11,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C18,11,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,11,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,11,random,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,random,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,random,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,random,effort_at_75,5000,,5000.0,target_not_reached
C18,11,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,11,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,11,random,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,11,random,effort_at_80,5000,,5000.0,target_not_reached
C18,11,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,11,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,11,random,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,11,random,effort_at_90,5000,,5000.0,target_not_reached
C18,11,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,11,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,11,random,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,11,seed_similarity,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,seed_similarity,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,seed_similarity,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C18,11,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,11,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,11,seed_similarity,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,11,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C18,11,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,11,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,11,seed_similarity,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,11,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C18,11,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,11,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,11,seed_similarity,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,11,uncertainty,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,11,uncertainty,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,11,uncertainty,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,11,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
C18,11,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,11,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,11,uncertainty,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,29,auto_tar,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,auto_tar,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,auto_tar,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,explore_10,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,explore_10,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,explore_10,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,fixed_20,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,fixed_20,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,fixed_20,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,frozen_svm,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,frozen_svm,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,frozen_svm,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
C18,29,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,29,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,29,frozen_svm,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,29,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C18,29,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,29,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,29,frozen_svm,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,29,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C18,29,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,29,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,29,frozen_svm,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,29,random,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,random,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,random,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,random,effort_at_75,5000,,5000.0,target_not_reached
C18,29,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,29,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,29,random,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,29,random,effort_at_80,5000,,5000.0,target_not_reached
C18,29,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,29,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,29,random,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,29,random,effort_at_90,5000,,5000.0,target_not_reached
C18,29,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,29,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,29,random,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,29,seed_similarity,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,seed_similarity,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,seed_similarity,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C18,29,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,29,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,29,seed_similarity,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,29,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C18,29,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,29,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,29,seed_similarity,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,29,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C18,29,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,29,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,29,seed_similarity,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,29,uncertainty,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,29,uncertainty,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,29,uncertainty,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,29,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
C18,29,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,29,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,29,uncertainty,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,47,auto_tar,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,auto_tar,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,auto_tar,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,explore_10,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,explore_10,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,explore_10,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,fixed_20,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,fixed_20,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,fixed_20,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,frozen_svm,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,frozen_svm,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,frozen_svm,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,frozen_svm,effort_at_75,5000,,5000.0,target_not_reached
C18,47,frozen_svm,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,47,frozen_svm,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,47,frozen_svm,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,47,frozen_svm,effort_at_80,5000,,5000.0,target_not_reached
C18,47,frozen_svm,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,47,frozen_svm,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,47,frozen_svm,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,47,frozen_svm,effort_at_90,5000,,5000.0,target_not_reached
C18,47,frozen_svm,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,47,frozen_svm,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,47,frozen_svm,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,47,random,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,random,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,random,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,random,effort_at_75,5000,,5000.0,target_not_reached
C18,47,random,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,47,random,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,47,random,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,47,random,effort_at_80,5000,,5000.0,target_not_reached
C18,47,random,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,47,random,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,47,random,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,47,random,effort_at_90,5000,,5000.0,target_not_reached
C18,47,random,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,47,random,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,47,random,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,47,seed_similarity,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,seed_similarity,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,seed_similarity,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,seed_similarity,effort_at_75,5000,,5000.0,target_not_reached
C18,47,seed_similarity,batch_effort_at_75,5000,,5000.0,target_not_reached
C18,47,seed_similarity,depth_fraction_at_75,5000,,0.21599205149250508,target_not_reached
C18,47,seed_similarity,depth_per_positive_at_75,5000,,3.4199726402188784,target_not_reached
C18,47,seed_similarity,effort_at_80,5000,,5000.0,target_not_reached
C18,47,seed_similarity,batch_effort_at_80,5000,,5000.0,target_not_reached
C18,47,seed_similarity,depth_fraction_at_80,5000,,0.21599205149250508,target_not_reached
C18,47,seed_similarity,depth_per_positive_at_80,5000,,3.4199726402188784,target_not_reached
C18,47,seed_similarity,effort_at_90,5000,,5000.0,target_not_reached
C18,47,seed_similarity,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,47,seed_similarity,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,47,seed_similarity,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
C18,47,uncertainty,recall_at_4R_plus_0,5000,5848.0,,requested_depth_exceeds_logged_budget
C18,47,uncertainty,recall_at_4R_plus_100,5000,5948.0,,requested_depth_exceeds_logged_budget
C18,47,uncertainty,recall_at_4R_plus_1000,5000,6848.0,,requested_depth_exceeds_logged_budget
C18,47,uncertainty,effort_at_90,5000,,5000.0,target_not_reached
C18,47,uncertainty,batch_effort_at_90,5000,,5000.0,target_not_reached
C18,47,uncertainty,depth_fraction_at_90,5000,,0.21599205149250508,target_not_reached
C18,47,uncertainty,depth_per_positive_at_90,5000,,3.4199726402188784,target_not_reached
GCRIM,11,auto_tar,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,explore_10,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,fixed_20,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,11,frozen_svm,recall_at_4R_plus_1000,5000,5532.0,,requested_depth_exceeds_logged_budget
